Sex;Age;Tenure;Count_CA;Count_SA;Count_MF;Count_OVD;Count_CC;Count_CL;ActBal_CA;ActBal_SA;ActBal_MF;ActBal_OVD;ActBal_CC;ActBal_CL;VolumeCred;VolumeCred_CA;TransactionsCred;TransactionsCred_CA;VolumeDeb;VolumeDeb_CA;VolumeDebCash_Card;VolumeDebCashless_Card;VolumeDeb_PaymentOrder;TransactionsDeb;TransactionsDeb_CA;TransactionsDebCash_Card;TransactionsDebCashless_Card;TransactionsDeb_PaymentOrder;Sale_MF
M;68;200;1;0;0;1;0;0;120.151785714286;0;0;0;0;0;1227.04178571429;1227.04178571429;2;2;1094.67392857143;1094.67392857143;357.142857142857;330.8525;401.571428571429;30;30;1;16;11;0
M;20;183;1;0;0;0;0;0;3405.24285714286;0;0;0;0;0;0.0521428571428571;0.0521428571428571;1;1;0.892857142857143;0.892857142857143;0;0;0;1;1;0;0;0;0
F;62;36;1;0;0;0;0;0;320.05;0;0;0;0;0;0.00107142857142857;0.00107142857142857;1;1;3.39285714285714;3.39285714285714;0;0;0;1;1;0;0;0;0
M;34;144;1;0;0;0;0;0;3378.41;0;0;0;0;0;512.531071428571;512.531071428571;5;5;662.757142857143;662.757142857143;535.714285714286;22.3285714285714;100.821428571429;15;15;5;1;5;0
M;74;62;3;0;0;0;0;0;1500.80821428571;0;0;0;0;0;196.445;196.445;2;2;53.5714285714286;53.5714285714286;0;44.1428571428571;7.46428571428571;4;4;0;1;2;0
M;69;83;1;0;0;1;0;0;628.3125;0;0;176.885357142857;0;0;365.085714285714;365.085714285714;3;3;387.439285714286;387.439285714286;160.714285714286;27.8321428571429;194.071428571429;13;13;5;3;4;0
F;51;68;1;0;0;0;0;0;79.5117857142857;0;0;0;0;0;1580.43571428571;1580.43571428571;4;4;714.285714285714;714.285714285714;714.285714285714;0;0;3;3;3;0;0;1
F;23;62;1;0;0;0;0;0;664.578214285714;0;0;0;0;0;844.854285714286;844.854285714286;3;3;376.25;376.25;178.571428571429;0;194.642857142857;7;7;1;0;5;0
M;50;19;1;0;0;0;0;0;588.741071428571;0;0;0;0;0;1035.71571428571;1035.71571428571;2;2;1095.93214285714;1095.93214285714;0;0;0;2;2;0;0;0;0
M;32;198;1;0;0;1;0;0;8.08714285714286;0;0;0;0;0;4107.18964285714;4107.18964285714;3;3;337.710714285714;337.710714285714;0;0;0;3;3;0;0;0;1
M;36;152;1;0;0;1;0;0;1615.34178571429;0;0;0;0;0;2035.05464285714;2035.05464285714;11;11;1494.71428571429;1494.71428571429;1285.71428571429;0;204.964285714286;17;17;8;0;5;0
F;41;19;2;0;2;0;0;0;2102.16142857143;0;9584.65964285714;0;0;0;458.117142857143;458.117142857143;2;2;642.607142857143;642.607142857143;142.857142857143;39.5607142857143;260.821428571429;16;16;1;2;10;0
M;29;55;1;0;0;0;0;0;3079.51142857143;0;0;0;0;0;887.541785714286;887.541785714286;4;4;1333.43214285714;1333.43214285714;571.428571428571;111.217857142857;645.107142857143;17;17;4;3;6;0
F;61;8;1;0;0;0;0;1;166.918214285714;0;0;0;0;4202.20142857143;916.466785714286;883.466071428572;3;2;981.427857142857;976.749285714286;178.571428571429;221.495714285714;355.321428571429;47;45;1;30;10;0
M;38;165;1;0;0;0;0;0;6752.24464285714;0;0;0;0;0;0.00214285714285714;0.00214285714285714;1;1;714.285714285714;714.285714285714;0;0;714.285714285714;1;1;0;0;1;0
M;33;19;1;0;0;0;0;0;5164.20642857143;0;0;0;0;0;347.322142857143;347.322142857143;2;2;368.492857142857;368.492857142857;71.4285714285714;19.6714285714286;246.321428571429;13;13;2;3;5;0
M;28;53;1;1;0;1;1;0;1242.64321428571;26851.7246428571;0;493.2075;1.42857142857143;0;1324.34142857143;966.592142857143;39;33;1465.72857142857;1001.24392857143;371.428571428571;122.828571428571;141.214285714286;73;40;12;12;4;1
M;86;17;1;0;0;1;0;0;2577.32928571429;0;0;0;0;0;2524.25357142857;1708.68571428571;26;24;2611.15678571429;1708.68571428571;403.571428571429;160.582142857143;306.214285714286;47;25;7;3;6;0
F;44;0;1;0;0;0;0;0;143.316785714286;0;0;0;0;0;858.260357142857;858.260357142857;4;4;760.603571428572;760.603571428572;478.571428571429;241.639285714286;36.4642857142857;19;19;4;11;2;0
M;90;151;1;0;0;0;0;0;116.331428571429;0;0;0;0;0;571.513214285714;571.513214285714;2;2;7801.61535714286;7801.61535714286;3271.42857142857;3292.765;170.392857142857;40;40;9;17;6;0
F;45;20;1;0;1;1;1;0;3.10928571428571;0;9198.63821428572;0;382.263571428571;0;1845.285;1839.47285714286;31;26;2988.16;2061.47571428571;275;754.976785714286;1011.31678571429;86;59;6;26;20;1
F;6;232;1;0;0;0;0;0;819.853928571429;0;0;0;0;0;0.0157142857142857;0.0157142857142857;2;2;2257;2257;2250;0;0;9;9;6;0;0;0
M;56;149;1;0;0;0;0;0;18.0892857142857;0;0;0;0;0;1209.54285714286;1209.54285714286;3;3;1338.365;1338.365;321.428571428571;184.507857142857;825.285714285714;22;22;1;10;10;1
F;38;25;1;0;0;0;0;0;199.511071428571;0;0;0;0;0;928.572857142857;928.572857142857;2;2;839.25;839.25;828.571428571429;7.14285714285714;0;7;7;3;1;0;0
M;65;97;1;1;6;0;0;0;27.6721428571429;5936.27071428571;10492.5539285714;0;0;0;485.462142857143;484.3025;3;2;393.678571428571;393.678571428571;250;0;143.25;8;8;1;0;6;0
M;24;151;1;1;0;0;0;0;2278.61464285714;0;0;0;0;0;7.89571428571429;0;1;0;0;0;0;0;0;0;0;0;0;0;0
M;50;54;1;0;0;0;0;0;602.616785714286;0;0;0;0;0;560.717142857143;560.717142857143;3;3;1000.56785714286;1000.56785714286;678.571428571429;211.460714285714;107.142857142857;21;21;3;16;1;0
F;27;26;1;0;0;0;0;0;1421.06071428571;0;0;0;0;0;201.623214285714;201.623214285714;4;4;127.307142857143;127.307142857143;0;73.7357142857143;53.5714285714286;6;6;0;5;1;0
M;51;181;1;0;0;0;0;0;538.690357142857;0;0;0;0;0;3398.03857142857;3398.03857142857;7;7;2658.76428571429;2658.76428571429;1785.71428571429;76.6928571428572;793.642857142857;9;9;2;1;5;0
F;42;180;1;0;0;0;0;0;12519.4;0;0;0;0;0;0.0335714285714286;0.0335714285714286;1;1;500.887857142857;500.887857142857;440.478571428571;19.0821428571429;35.7142857142857;10;10;3;2;1;0
M;61;55;1;1;0;1;0;0;790.391785714286;0.00964285714285714;0;0;0;0;628.288214285714;627.063571428572;5;4;1012.87392857143;1012.87392857143;357.142857142857;274.5525;375.928571428571;26;26;1;4;19;1
M;50;134;1;0;0;1;0;0;1181.36392857143;0;0;0;0;0;345.768214285714;345.768214285714;5;5;418.678571428571;418.678571428571;0;0;414.321428571429;14;14;0;0;13;0
M;39;180;1;0;0;0;0;0;740.450357142857;0;0;0;0;0;2555.51857142857;2555.51857142857;7;7;2398.97928571429;2398.97928571429;750;364.979285714286;1278.57142857143;36;36;4;17;13;0
F;42;136;1;0;0;0;0;0;7410.41107142857;0;0;0;0;0;107.143928571429;107.143928571429;2;2;112.556785714286;112.556785714286;0;0;0;5;5;0;0;0;0
M;6;149;1;0;0;1;1;0;237.148571428571;0;0;0;426.436071428571;0;382.712857142857;262.595357142857;13;8;433.047857142857;262.595357142857;0;0;139.392857142857;17;8;0;0;4;0
M;63;48;1;1;7;1;0;0;147.048928571429;357.922142857143;0;0;0;0;682.870357142857;669.561428571429;16;12;1148.02714285714;996.717857142857;428.571428571429;0;554.840357142857;20;15;4;0;8;1
M;26;228;2;0;0;0;0;1;0;0;0;0;0;2933.31357142857;370.676071428571;339.286785714286;3;2;327.537142857143;323.18;17.8571428571429;33.2514285714286;221.5;15;13;1;3;7;0
M;22;148;1;0;0;1;0;0;958.003571428571;0;0;336.21;0;0;1696.09035714286;1159.68214285714;26;23;1700.43607142857;1144.21857142857;185.714285714286;55.6282142857143;199.5;42;22;4;6;6;0
M;77;28;1;0;0;0;0;0;12992.5107142857;0;0;0;0;0;357.143928571429;357.143928571429;2;2;323.607142857143;323.607142857143;0;0;320.214285714286;7;7;0;0;6;1
F;31;162;1;0;0;0;0;0;2941.99392857143;0;0;0;0;0;364.41;364.41;2;2;583.746071428571;583.746071428571;464.285714285714;112.496071428571;0;9;9;3;4;0;0
F;20;59;1;0;1;1;0;0;2094.66928571429;0;7743.57714285714;0;0;0;1348.01642857143;1348.01642857143;4;4;1030.31821428571;1030.31821428571;178.571428571429;157.285714285714;689.818214285714;15;15;1;4;8;0
F;37;125;1;1;0;1;0;1;1753.04071428571;1959.87107142857;0;461.333928571429;0;4312.38464285714;1284.86392857143;1028.78464285714;17;12;1238.06857142857;1028.78464285714;600;0;83.5357142857143;32;19;5;0;4;0
F;23;179;1;0;0;0;0;0;491.390714285714;0;0;0;0;0;0.015;0.015;1;1;1.96428571428571;1.96428571428571;0;0;0;1;1;0;0;0;0
M;35;96;1;0;1;0;0;0;5786.20571428572;0;5861.20892857143;0;0;0;2108.40178571429;2108.40178571429;5;5;1930.16857142857;1930.16857142857;714.285714285714;288.311428571429;924.321428571429;18;18;3;4;9;0
M;47;161;1;0;0;0;0;0;165.95;0;0;0;0;0;1258.20607142857;1258.20607142857;4;4;921.736428571429;921.736428571429;57.1428571428572;194.510714285714;666.69;23;23;2;13;7;1
M;41;35;1;0;6;0;0;0;15.485;0;0;0;0;0;993.557142857143;993.557142857143;5;5;2499.69642857143;2499.69642857143;107.142857142857;82.2678571428572;2310.28571428571;11;11;1;2;8;0
F;66;84;1;0;0;0;0;0;39.7917857142857;0;0;0;0;0;0.00964285714285714;0.00964285714285714;1;1;2.53107142857143;2.53107142857143;0;0;0;2;2;0;0;0;1
M;28;145;1;0;0;0;0;2;13915.9253571429;0;0;0;0;1764.58928571429;610.893214285714;514.313214285714;4;3;165.928571428571;155.107142857143;35.7142857142857;0;0;6;4;1;0;0;0
M;21;19;1;1;5;0;1;0;7.36107142857143;3230.09642857143;0;0;1.42857142857143;0;5998.36892857143;5357.94321428571;10;4;3152.74107142857;2346.67892857143;607.142857142857;831.883571428572;523.1325;44;20;4;24;10;1
M;51;163;1;0;0;0;0;0;3812.31678571429;0;0;0;0;0;6514.8875;6514.8875;4;4;3221.775;3221.775;678.571428571429;21.0964285714286;2519.39285714286;11;11;1;1;8;0
M;23;68;1;0;3;0;1;0;12164.7792857143;0;1909.84928571429;0;-4.46428571428571;0;18929.4753571429;18547.135;11;5;13184.9339285714;12776.7857142857;0;402.791071428571;0;35;4;0;28;0;1
M;63;174;1;0;0;0;0;0;616.201428571429;0;0;0;0;0;1636.37535714286;1636.37535714286;6;6;4158.575;4158.575;64.2857142857143;227.860714285714;3734.85714285714;18;18;1;4;10;0
F;58;26;1;0;0;0;0;0;17.9171428571429;0;0;0;0;0;714.289285714286;714.289285714286;2;2;218.808571428571;218.808571428571;0;14.805;0;7;7;0;5;0;0
M;76;4;1;0;0;0;0;0;84.3035714285714;0;0;0;0;0;552.214642857143;552.214642857143;2;2;570.415714285714;570.415714285714;25;69.5228571428572;470.714285714286;12;12;1;8;2;0
M;39;181;1;0;3;0;0;0;5612.3525;0;3567.83964285714;0;0;0;499.544285714286;499.544285714286;5;5;505.067857142857;505.067857142857;392.857142857143;36.1392857142857;75.2142857142857;13;13;3;4;5;0
M;40;176;1;0;0;1;1;0;2962.52178571429;0;0;0;315.012142857143;0;3261.07071428571;2422.83714285714;18;14;3053.17178571429;2476.40857142857;678.571428571429;12.4607142857143;689.535714285714;42;26;7;1;10;0
M;65;252;1;0;0;1;0;0;17862.9192857143;0;0;335.520714285714;0;0;390.715357142857;390.715357142857;6;6;264.053571428571;264.053571428571;0;70.9107142857143;186;8;8;0;6;1;0
F;33;226;1;1;3;1;0;0;1728.6575;5836.79071428572;36624.9482142857;0;0;0;2145.38821428571;1787.68428571429;7;5;2074.00357142857;2074.00357142857;642.857142857143;300.432142857143;57.1428571428572;15;15;2;7;3;0
F;47;151;1;0;0;0;0;0;244.816428571429;0;0;0;0;0;25.0196428571429;25.0196428571429;2;2;2178.35357142857;2178.35357142857;14.2857142857143;20.1392857142857;2142.85714285714;6;6;2;2;1;1
F;31;151;1;1;0;1;0;0;465.546785714286;257.125;0;0;0;0;16961.9910714286;15080.345;22;14;17111.0471428571;15266.0592857143;185.714285714286;0;13195.8214285714;23;15;1;0;5;0
F;51;172;1;0;0;1;0;0;980.172142857143;0;0;0;0;0;2710.37428571429;2025.51428571429;18;14;2680.31392857143;2096.94285714286;1321.42857142857;47.5114285714286;39.2857142857143;22;13;3;2;2;0
F;26;176;3;0;0;0;0;1;40.6971428571429;0;0;0;0;639.874642857143;6628.4825;178.571785714286;4;2;12878.4821428571;21.3392857142857;0;0;0;6;1;0;0;0;0
F;24;72;1;0;0;0;0;0;1725.37107142857;0;0;0;0;0;535.715357142857;535.715357142857;2;2;141.178571428571;141.178571428571;0;0;137.785714285714;4;4;0;0;3;0
M;52;71;1;0;0;1;0;0;603.412857142857;0;0;93.6035714285714;0;0;799.443571428571;799.443571428571;7;7;587.357142857143;587.357142857143;0;0;578.392857142857;13;13;0;0;11;0
M;66;69;1;1;0;0;0;0;35.8346428571429;1888.0625;0;0;0;0;16.9525;0.0117857142857143;3;1;1470.81035714286;1113.6675;0;238.670357142857;822.107142857143;9;8;0;4;2;1
M;52;151;1;0;0;0;0;0;24326.445;0;0;0;0;0;897.082857142857;897.082857142857;4;4;855.360357142857;855.360357142857;250;134.574642857143;467.321428571429;16;16;3;9;2;0
M;35;152;1;0;0;1;0;0;73.5664285714286;0;0;0;0;0;735.580357142857;735.580357142857;4;4;595.025;595.025;71.4285714285714;360.917857142857;161.428571428571;15;15;1;7;6;0
F;43;102;1;0;0;0;0;0;253.212142857143;0;0;0;0;0;979.429642857143;979.429642857143;3;3;885.985714285714;885.985714285714;661.724285714286;220.654285714286;0;11;11;3;6;0;0
F;50;150;1;0;0;1;0;0;0.0128571428571429;0;0;0;0;0;1452.4725;1452.4725;4;4;1305.11821428571;1305.11821428571;517.857142857143;284.8325;497.142857142857;35;35;3;14;16;0
F;22;10;1;0;0;0;0;0;12.6128571428571;0;0;0;0;0;0;0;0;0;0.893928571428572;0.893928571428572;0;0;0;1;1;0;0;0;0
M;57;151;1;0;0;0;0;0;0.0403571428571429;0;0;0;0;0;1109.89142857143;1109.89142857143;7;7;414.524285714286;414.524285714286;0;227.524285714286;174.285714285714;14;14;0;8;4;0
F;66;135;1;0;0;0;0;0;155.634642857143;0;0;0;0;0;785.723214285714;785.723214285714;3;3;736.646428571429;736.646428571429;17.8571428571429;159.860714285714;554.071428571429;17;17;1;3;11;0
M;64;154;3;0;0;0;0;0;11295.4571428571;0;0;0;0;0;956.358214285714;956.358214285714;8;8;956.377142857143;956.377142857143;171.428571428571;129.929642857143;651.626071428571;21;21;2;8;10;0
F;40;88;1;0;0;1;1;1;2926.48285714286;0;0;289.633571428571;0.714285714285714;2475.79285714286;2233.34571428571;1559.93464285714;12;4;2605.815;2021.11607142857;535.714285714286;579.341785714286;1422.91714285714;43;17;3;23;11;1
F;63;158;1;1;0;1;1;0;2145.81;5861.00464285714;0;0;43.3214285714286;0;2713.495;2665.03928571429;4;2;2985.42357142857;2874.76785714286;400;507.816428571429;2029.25;41;39;4;26;10;0
F;39;176;1;0;0;0;0;0;435.173214285714;0;0;0;0;0;1077.43714285714;1077.43714285714;6;6;743.311785714286;743.311785714286;178.571428571429;471.526071428571;89.8214285714286;35;35;2;29;3;1
F;62;242;1;0;0;0;0;0;3547.13071428571;0;0;0;0;0;278.865;278.865;4;4;78.5;78.5;0;78.5;0;2;2;0;2;0;0
M;63;52;1;0;2;1;0;0;454.696071428571;0;0;93.7267857142857;0;0;836.608214285714;836.608214285714;2;2;811.826428571429;811.826428571429;207.142857142857;136.705;338.928571428571;15;15;1;6;5;0
F;70;213;1;0;0;0;0;0;325.3625;0;0;0;0;0;575.433214285714;575.433214285714;5;5;252.75;252.75;0;120.607142857143;132.142857142857;6;6;0;4;2;0
M;24;134;1;1;0;0;0;0;14561.7403571429;9648.36571428571;0;0;0;0;1723.425;1657.50321428571;7;5;1865.39607142857;1508.25321428571;285.714285714286;749.681785714286;467.357142857143;62;61;10;39;6;0
M;57;124;1;0;0;0;0;0;7733.04928571429;0;0;0;0;0;275.155357142857;139.286428571429;3;2;144.168571428571;142.382857142857;0;0;0;3;2;0;0;0;0
M;54;52;1;0;7;0;0;0;505.888571428571;0;0;0;0;0;1467.72785714286;1467.72785714286;3;3;1490.33928571429;1490.33928571429;303.571428571429;275.267857142857;905.821428571429;51;51;6;18;21;0
F;16;149;1;0;45;0;0;0;715.908928571429;0;90062.9460714286;0;0;0;3261.15285714286;3261.15285714286;6;6;2479.685;2479.685;714.285714285714;131.864285714286;1628.74928571429;32;32;3;8;20;1
M;6;31;1;1;0;0;0;0;5264.32678571429;118932.763928571;0;0;0;0;343.376785714286;343.376785714286;3;3;342.857142857143;342.857142857143;342.857142857143;0;0;2;2;2;0;0;0
M;34;198;1;0;0;0;0;1;15106.0975;0;0;0;0;1113.31821428571;1813.00321428571;1636.89785714286;6;5;1468.6275;1454.91321428571;589.285714285714;226.520357142857;363.714285714286;38;36;6;11;13;0
F;69;163;1;1;0;0;1;0;11.1835714285714;204.420714285714;0;0;1.89285714285714;0;881.736428571429;502.268571428571;10;3;1704.58071428571;1448.47357142857;464.285714285714;250.75;677.464285714286;34;11;3;20;6;0
F;70;9;1;0;0;1;0;0;91.2832142857143;0;0;0;0;0;1515.2725;1352.72357142857;12;9;1326.04535714286;1163.50214285714;178.571428571429;147.596071428571;672.178571428572;25;22;2;8;8;0
F;65;175;1;1;6;0;0;0;0;3930.255;3644.26214285714;0;0;0;1665.11071428571;1654.39214285714;7;6;1297.24;1297.24;0;0;1297.24;7;7;0;0;7;1
M;42;61;1;0;0;0;0;0;150.819642857143;0;0;0;0;0;0.00107142857142857;0.00107142857142857;1;1;0;0;0;0;0;0;0;0;0;0;1
M;60;6;1;0;0;0;0;0;50.7203571428572;0;0;0;0;0;5823.40892857143;5823.40892857143;3;3;5244.96428571429;5244.96428571429;1607.14285714286;310.646428571429;3205.53571428571;21;21;4;6;9;0
M;27;211;1;0;0;1;0;0;14998.1110714286;0;0;0;0;0;2105.40428571429;2105.40428571429;6;6;2191.4075;2191.4075;500;603.822857142857;1080.2275;40;40;4;18;14;0
M;21;100;1;0;0;1;0;0;33954.5028571429;0;0;0;0;0;402.288571428571;402.288571428571;5;5;690.328571428571;690.328571428571;267.857142857143;63.3892857142857;355.689285714286;15;15;2;3;9;0
F;22;152;1;2;0;0;1;1;490.44;73.4625;0;0;158.642857142857;4250.11678571429;1449.07071428571;1074.465;9;3;1591.10428571429;1130.53214285714;53.5714285714286;497.946428571429;629.285714285714;18;11;1;6;4;0
F;32;77;2;0;0;0;0;0;651.421428571429;0;0;0;0;0;11.2503571428571;11.2503571428571;2;2;14.6428571428571;14.6428571428571;0;0;11.25;2;2;0;0;1;0
M;23;70;1;0;0;1;0;0;11238.1775;0;0;118.449642857143;0;0;403.560714285714;403.560714285714;4;4;425.964285714286;425.964285714286;357.142857142857;0;65.4285714285714;8;8;3;0;4;0
M;39;16;1;1;3;0;0;0;5316.22285714286;3786.695;308.882142857143;0;0;0;1.37214285714286;0.00178571428571429;2;1;357.142857142857;357.142857142857;0;0;357.142857142857;2;2;0;0;2;0
F;23;111;1;0;0;0;0;0;4.24964285714286;0;0;0;0;0;806.939642857143;806.939642857143;2;2;1255.8275;1255.8275;392.857142857143;133.363214285714;725.285714285714;24;24;4;12;3;0
F;40;149;1;1;5;0;0;0;45.9810714285714;7402.63392857143;932.415714285714;0;0;0;454.614642857143;449.305;3;2;403.664285714286;403.664285714286;0;107.735714285714;293.428571428571;14;14;0;7;6;0
F;67;59;1;0;0;0;0;0;2228.39392857143;0;0;0;0;0;132.143928571429;132.143928571429;2;2;76.6642857142857;76.6642857142857;3.57142857142857;73.0928571428571;0;3;3;1;2;0;0
M;29;83;1;0;0;0;1;0;1257.37535714286;0;0;0;30.0660714285714;0;298.280357142857;295.928928571429;6;2;298.5475;296.190357142857;0;0;292.857142857143;7;3;0;0;1;1
F;55;101;1;0;0;0;0;0;0.593214285714286;0;0;0;0;0;921.119642857143;921.119642857143;2;2;0.892857142857143;0.892857142857143;0;0;0;1;1;0;0;0;0
F;64;10;1;0;0;0;0;0;2869.15607142857;0;0;0;0;0;0.00428571428571429;0.00428571428571429;1;1;1.96428571428571;1.96428571428571;0;0;0;1;1;0;0;0;0
F;76;53;1;1;0;0;1;0;21933.9714285714;42857.73;0;0;352.373928571429;0;449.408571428572;427.761071428571;6;2;580.855357142857;577.448571428571;410.714285714286;132.377142857143;12.6785714285714;23;20;6;10;1;0
F;39;63;1;1;0;1;0;0;0;4846.53642857143;0;260.863571428571;0;0;1168.99035714286;1002.00714285714;10;7;1517.74714285714;1517.74714285714;35.7142857142857;547.032857142857;931.178571428572;31;31;1;11;18;0
F;38;18;1;1;0;0;0;0;0;39664.0860714286;0;0;0;0;1946.59607142857;1946.57535714286;5;4;1832.17857142857;1832.17857142857;1071.42857142857;35.3571428571429;721.678571428572;18;18;5;1;11;0
M;23;51;1;0;0;0;0;0;49585.3017857143;0;0;0;0;0;1089.72214285714;1089.72214285714;2;2;1413.23178571429;1413.23178571429;767.857142857143;644.946071428572;0;40;40;7;31;0;0
M;39;55;1;0;0;1;1;0;19.8628571428571;0;0;0;611.721071428571;0;6173.70142857143;4111.13892857143;30;16;6410.215;4078.99607142857;1600;822.523214285714;386.714285714286;76;27;5;36;11;0
M;51;109;1;0;0;0;0;0;758.822142857143;0;0;0;0;0;4.65214285714286;0;6;0;5.47357142857143;0.000357142857142857;0;0;0;6;1;0;0;0;0
M;10;176;1;1;0;0;0;0;224.758214285714;549.039285714286;0;0;0;0;21.7317857142857;0.00285714285714286;2;1;0;0;0;0;0;0;0;0;0;0;0
F;65;93;1;0;0;0;0;0;47.8282142857143;0;0;0;0;0;787.155;787.155;2;2;616.5;616.5;0;427.392857142857;185.714285714286;8;8;0;6;1;0
F;20;36;1;0;0;0;0;1;123.982142857143;0;0;0;0;2953.8125;162.994285714286;92.8575;3;2;95.3928571428571;93.6071428571429;0;0;0;3;2;0;0;0;0
M;76;146;1;0;0;1;0;0;247.321428571429;0;0;1019.0025;0;0;53.5782142857143;53.5782142857143;2;2;1344.76928571429;1344.76928571429;214.285714285714;1128.51928571429;0;29;29;2;26;0;0
F;47;133;1;0;0;0;0;0;364.616428571429;0;0;0;0;0;759.121785714286;759.121785714286;3;3;684.031785714286;684.031785714286;71.4285714285714;85.1746428571429;527.428571428572;22;22;2;10;10;0
M;38;135;1;0;0;0;0;0;144.871428571429;0;0;0;0;0;571.618214285714;571.618214285714;3;3;57.0714285714286;57.0714285714286;10.7142857142857;46.3571428571429;0;6;6;1;5;0;0
F;23;99;1;0;0;1;0;0;428.819642857143;0;0;0;0;0;1411.15071428571;1006.87535714286;27;20;1424.17892857143;971.7325;189.285714285714;215.1;160.678571428571;32;20;1;8;3;0
M;39;26;1;1;6;0;0;0;199.821071428571;2582.32928571429;0;0;0;0;551.69;548.490357142857;3;2;753.535714285714;753.535714285714;714.285714285714;0;35.7142857142857;5;5;1;0;2;1
M;27;124;1;1;0;1;1;0;8270.06642857143;237.148928571429;0;713.194285714286;479.360714285714;0;847.478214285714;845.97;6;2;652.962142857143;651.533571428571;178.571428571429;146.826428571429;325.207142857143;14;12;1;5;4;0
F;52;8;1;1;0;0;0;0;74.6821428571429;27918.0453571429;0;0;0;0;9.74821428571429;0.0260714285714286;2;1;0;0;0;0;0;0;0;0;0;0;0
M;72;107;1;0;0;1;0;1;853.342857142857;0;0;0;0;11462.7203571429;362.1025;211.320714285714;7;5;433.855714285714;211.320714285714;0;0;17.8571428571429;12;5;0;0;2;0
M;69;27;1;1;0;1;0;0;463.380714285714;5370.50928571429;0;0;0;0;900.745;900.509285714286;4;3;932.286071428571;932.286071428571;785.714285714286;0;143.321785714286;17;17;6;0;6;0
M;73;136;1;0;0;0;0;0;2221.30285714286;0;0;0;0;0;1002.98142857143;1002.98142857143;4;4;584.787857142857;584.787857142857;53.5714285714286;170.645;360.571428571429;12;12;2;7;3;1
F;29;152;1;1;3;0;0;0;10.7142857142857;1726.88571428571;0;0;0;0;791.052142857143;674.624642857143;7;4;0;0;0;0;0;0;0;0;0;0;1
M;38;36;1;0;0;0;0;0;37.47;0;0;0;0;0;860.55;860.55;3;3;1330.20464285714;1330.20464285714;357.142857142857;502.168928571429;464.857142857143;31;31;1;24;5;0
M;56;16;1;1;3;1;0;0;4.70464285714286;26270.4103571429;9335.08571428571;0;0;0;410.731428571429;410.731428571429;2;2;695.982142857143;695.982142857143;457.142857142857;0;235.446428571429;9;9;3;0;5;1
M;18;81;1;0;0;0;0;0;2.62321428571429;0;0;0;0;0;0.015;0.015;1;1;276.658214285714;276.658214285714;250;0;23.2653571428571;5;5;2;0;2;0
M;24;151;1;0;1;0;1;1;0;0;0;0;301.115714285714;5921.96785714286;1988.64535714286;1632.65392857143;14;4;1680.81535714286;1461.69678571429;57.1428571428572;136.563928571429;931.290357142857;58;21;3;27;8;1
M;40;39;1;0;0;0;0;0;252.795714285714;0;0;0;0;0;42.865;42.865;3;3;73.8107142857143;73.8107142857143;60.7142857142857;0;10.7035714285714;3;3;1;0;1;1
M;51;81;1;1;0;0;0;0;881.642142857143;1430.14607142857;0;0;0;0;2471.10892857143;2460.435;8;7;4216.82142857143;4216.82142857143;1428.57142857143;341.678571428571;2444.42857142857;17;17;1;2;13;0
M;34;151;1;0;0;0;0;0;6.30785714285714;0;0;0;0;0;178.571428571429;178.571428571429;1;1;189.160714285714;189.160714285714;178.571428571429;7.19642857142857;0;5;5;1;3;0;0
F;4;151;1;1;8;0;0;0;4444.185;27030.2657142857;0;0;0;0;731.874642857143;714.301071428571;5;2;454.214285714286;454.214285714286;0;0;454.214285714286;2;2;0;0;2;0
F;68;11;1;0;0;0;0;0;133.431071428571;0;0;0;0;0;198.960714285714;198.960714285714;3;3;65.7142857142857;65.7142857142857;0;0;64.6071428571429;3;3;0;0;2;0
F;21;181;1;0;0;0;0;0;55383.7978571429;0;0;0;0;0;35.7142857142857;35.7142857142857;1;1;35.7142857142857;35.7142857142857;0;0;35.7142857142857;1;1;0;0;1;0
F;23;122;1;1;1;0;0;0;31792.1007142857;12620.79;0;0;0;0;2.59428571428571;0.00392857142857143;2;1;1.96428571428571;1.96428571428571;0;0;0;1;1;0;0;0;1
F;10;149;1;0;0;1;0;0;62.5392857142857;0;0;0;0;0;402.902857142857;402.902857142857;2;2;103.464285714286;103.464285714286;0;0;100.071428571429;3;3;0;0;2;0
M;32;40;1;0;1;0;0;0;2223.12857142857;0;11342.5457142857;0;0;0;0.00392857142857143;0.00392857142857143;1;1;0;0;0;0;0;0;0;0;0;0;1
M;40;149;1;0;0;0;1;0;5.25714285714286;0;0;0;536.685714285714;0;2288.5075;1855.94892857143;11;5;1559.59357142857;691.012142857143;0;863.224285714286;273.228571428571;35;9;0;23;7;1
M;31;52;1;1;0;0;0;0;237.296071428571;56187.4339285714;0;0;0;0;6.43321428571429;0.00464285714285714;2;1;143.168928571429;143.168928571429;0;122.918928571429;20.25;15;15;0;14;1;1
M;67;28;1;1;1;0;0;0;6512.07357142857;18677.3996428571;501.078571428572;0;0;0;414.036071428571;412.509285714286;4;3;303;303;107.142857142857;0;193.678571428571;4;4;1;0;2;1
F;52;151;1;1;0;0;0;0;633.5125;2632.44535714286;0;0;0;0;393.42;393.397857142857;3;2;303.035714285714;303.035714285714;192.857142857143;0;106.785714285714;7;7;3;0;3;0
